id,id_str,screen_name,location,description,url,followers_count,friends_count,listedcount,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,has_extended_profile,name,tweeted_url,bot
432537664,432537664,jainabdulaziz,in the clouds.,"Stay hungry, Stay foolish.",,30,0,0,Fri Dec 09 14:11:56 +0000 2011,120,FALSE,915,,"{'created_at': 'Mon Jul 03 15:21:09 +0000 2017', 'id': 881895593764958212, 'id_str': '881895593764958212', 'text': '@EugeneLeeYang What do you think about the cast of the new Death Note movie? Let me know your thoughts.', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'EugeneLeeYang', 'name': 'Eugene Lee Yang', 'id': 2343994460, 'id_str': '2343994460', 'indices': [0, 14]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': 2343994460, 'in_reply_to_user_id_str': '2343994460', 'in_reply_to_screen_name': 'EugeneLeeYang', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",FALSE,FALSE,FALSE,LJYN,   ,0
2579497028,2579497028,poem_exe,,micropoetry bot ¶ license: https://t.co/vuvanDSlgC ¶ also on mastodon: https://t.co/Xy5L4acJva,https://t.co/hwVPJ6UiBm,29614,28,758,Sat Jun 21 00:14:06 +0000 2014,0,FALSE,25392,,"{'created_at': 'Fri May 07 10:21:04 +0000 2021', 'id': 1390612640821485570, 'id_str': '1390612640821485570', 'text': 'low winter sun\nand crunching…\nfragile moon', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""https://twitter.com/poem_exe"" rel=""nofollow"">poem.exe</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 6, 'favorite_count': 28, 'favorited': False, 'retweeted': False, 'lang': 'en'}",FALSE,FALSE,TRUE,poem.exe,   ,1
19660870,19660870,HilaryAlexander,"London, New York, Paris, Milan",Fashion and style news(+occasional sport) from  Hilary Alexander,,259072,684,3203,Wed Jan 28 16:41:51 +0000 2009,27359,TRUE,43214,,"{'created_at': 'Fri May 07 13:25:11 +0000 2021', 'id': 1390658973271998467, 'id_str': '1390658973271998467', 'text': 'RT @RoyallyBelle_: The Duchess of Cambridge has placed a copy of Hold Still in the grounds of Kensington Palace for a lucky member of the p…', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RoyallyBelle_', 'name': 'Belle', 'id': 1280255233579507712, 'id_str': '1280255233579507712', 'indices': [3, 17]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Fri May 07 10:02:30 +0000 2021', 'id': 1390607968199233544, 'id_str': '1390607968199233544', 'text': 'The Duchess of Cambridge has placed a copy of Hold Still in the grounds of Kensington Palace for a lucky member of… https://t.co/z9pQ6nK74F', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/z9pQ6nK74F', 'expanded_url': 'https://twitter.com/i/web/status/1390607968199233544', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 26, 'favorite_count': 230, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 26, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",FALSE,FALSE,FALSE,Hilary Alexander,   ,0
313087874,313087874,JacobWhitesides,"Nashville, TN",23 • singer/songwriter • he/him,https://t.co/UIAcwXm6qU,1892403,2237,6657,Wed Jun 08 03:55:18 +0000 2011,57385,TRUE,84016,,"{'created_at': 'Fri May 07 14:59:28 +0000 2021', 'id': 1390682700869251076, 'id_str': '1390682700869251076', 'text': '@mukeswhitesides LMAOOO CHILL BFF but lmk', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mukeswhitesides', 'name': 'emilia 🧡', 'id': 921554917, 'id_str': '921554917', 'indices': [0, 16]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1390682493460914176, 'in_reply_to_status_id_str': '1390682493460914176', 'in_reply_to_user_id': 921554917, 'in_reply_to_user_id_str': '921554917', 'in_reply_to_screen_name': 'mukeswhitesides', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'lang': 'en'}",FALSE,FALSE,TRUE,jacob whitesides,   ,0
211550281,211550281,giuliainnocenzi,Italy,"Femminista, animalista, antiproibizionista... E altre -ista che ora non ricordo. Ora a #LeIene 👊🏿",https://t.co/wxkJ6rFJRA,252434,586,1024,Wed Nov 03 15:40:20 +0000 2010,4337,TRUE,6213,,"{'created_at': 'Wed May 05 10:52:26 +0000 2021', 'id': 1389895758124564480, 'id_str': '1389895758124564480', 'text': 'RT @fattoquotidiano: CASTA DIVA \nUn altro volo blu nonostante le polemiche: come se nulla fosse Maria Elisabetta Alberti Casellati non camb…', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'fattoquotidiano', 'name': 'Il Fatto Quotidiano', 'id': 52424550, 'id_str': '52424550', 'indices': [3, 19]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Wed May 05 09:09:49 +0000 2021', 'id': 1389869934818254853, 'id_str': '1389869934818254853', 'text': 'CASTA DIVA \nUn altro volo blu nonostante le polemiche: come se nulla fosse Maria Elisabetta Alberti Casellati non c… https://t.co/xG11oE66eA', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/xG11oE66eA', 'expanded_url': 'https://twitter.com/i/web/status/1389869934818254853', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 173, 'favorite_count': 389, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'it'}, 'is_quote_status': False, 'retweet_count': 173, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'it'}",FALSE,FALSE,FALSE,Giulia Innocenzi,   ,0
769392715,769392715,RichiMasu,,Mi viene da vomitare.,,5211,583,19,Mon Aug 20 11:58:04 +0000 2012,85767,FALSE,110615,,"{'created_at': 'Fri May 07 10:27:39 +0000 2021', 'id': 1390614297491951616, 'id_str': '1390614297491951616', 'text': ""@FatmyLilVampire Io l'ho conosciuto tanti anni fa in negozio, poi siamo ci siamo sentiti qualche volta ma negli ult… https://t.co/W2C9fsf7nu"", 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'FatmyLilVampire', 'name': 'messyfati', 'id': 84669139, 'id_str': '84669139', 'indices': [0, 16]}], 'urls': [{'url': 'https://t.co/W2C9fsf7nu', 'expanded_url': 'https://twitter.com/i/web/status/1390614297491951616', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1390609483131494401, 'in_reply_to_status_id_str': '1390609483131494401', 'in_reply_to_user_id': 84669139, 'in_reply_to_user_id_str': '84669139', 'in_reply_to_screen_name': 'FatmyLilVampire', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'it'}",FALSE,FALSE,FALSE,Dead Rockstar,https://twitter.com/i/web/status/1390614297491951616,0
7.72106E+17,7.72106E+17,NagahamaMazie,,amfolowback,,0,0,0,Sat Sep 03 16:17:01 +0000 2016,139,FALSE,272,,"{'created_at': 'Fri Jun 30 07:07:25 +0000 2017', 'id': 880684179763187712, 'id_str': '880684179763187712', 'text': 'FUI\nVou sair gente lindaaa, depois eu volto, FUI', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'pt'}",TRUE,FALSE,FALSE,Mazie Nagahama,   ,0
7.72522E+17,7.72522E+17,PenmetsaCari,,"I'm TeamFolloBack.. All people who mention me, I will retweet that.. I will follow back people who follo me and unfollow back who unfollow me.. CLICKFOLLOW!",,0,0,0,Sun Sep 04 19:48:22 +0000 2016,41,FALSE,105,,"{'created_at': 'Fri Jun 30 12:06:09 +0000 2017', 'id': 880759360057507840, 'id_str': '880759360057507840', 'text': 'RT @HeymanHustle: . @thejamesromano LOL \n#PaulEDangerously \n#DangerousAlliance \n#Phone https://t.co/mODbxcOAX1', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'HeymanHustle', 'name': 'Paul Heyman', 'id': 23089228, 'id_str': '23089228', 'indices': [3, 16]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Fri Jun 30 05:14:52 +0000 2017', 'id': 880655857914195970, 'id_str': '880655857914195970', 'text': '. @thejamesromano LOL \n#PaulEDangerously \n#DangerousAlliance \n#Phone https://t.co/mODbxcOAX1', 'truncated': False, 'entities': {'hashtags': [{'text': 'PaulEDangerously', 'indices': [23, 40]}, {'text': 'DangerousAlliance', 'indices': [42, 60]}, {'text': 'Phone', 'indices': [62, 68]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/mODbxcOAX1', 'expanded_url': 'https://twitter.com/thejamesromano/status/880653424936857600', 'display_url': 'twitter.com/thejamesromano…', 'indices': [69, 92]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'retweet_count': 198, 'favorite_count': 392, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}, 'is_quote_status': False, 'retweet_count': 198, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'und'}",TRUE,FALSE,FALSE,Cari Penmetsa,   ,0
476691783,476691783,UnifiedBranding,,Ask me about Evil Zone,,2271,270,6,Sat Jan 28 11:40:52 +0000 2012,13061,FALSE,18918,,   ,FALSE,FALSE,TRUE,Rhymes with Chillin,   ,0
384565337,384565337,ChuckBaechel,,,,6,31,0,Mon Oct 03 22:39:21 +0000 2011,504,FALSE,626,,"{'created_at': 'Tue Sep 19 11:34:02 +0000 2017', 'id': 910104695389245441, 'id_str': '910104695389245441', 'text': 'RT @DiamondandSilk: .@DiamondandSilk on Chit Chat Live discussing Wiretapping, the St. Louis protesters and much much more..  https://t.co/…', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DiamondandSilk', 'name': 'Diamond and Silk®', 'id': 2908170952, 'id_str': '2908170952', 'indices': [3, 18]}, {'screen_name': 'DiamondandSilk', 'name': 'Diamond and Silk®', 'id': 2908170952, 'id_str': '2908170952', 'indices': [21, 36]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Tue Sep 19 01:02:27 +0000 2017', 'id': 909945752046243840, 'id_str': '909945752046243840', 'text': '.@DiamondandSilk on Chit Chat Live discussing Wiretapping, the St. Louis protesters and much much more..  https://t.co/BDEZsV9dBA', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DiamondandSilk', 'name': 'Diamond and Silk®', 'id': 2908170952, 'id_str': '2908170952', 'indices': [1, 16]}], 'urls': [{'url': 'https://t.co/BDEZsV9dBA', 'expanded_url': 'https://www.pscp.tv/DiamondandSilk/1nAKEedYZzXKL', 'display_url': 'pscp.tv/DiamondandSilk…', 'indices': [106, 129]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 952, 'favorite_count': 2410, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 952, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",TRUE,FALSE,FALSE,Chuck Baechel,   ,1
305922144,305922144,D8Ricky,└A,here to tell how i feel right?,,36663,372,266,Fri May 27 00:28:35 +0000 2011,528,TRUE,9152,,"{'created_at': 'Thu Apr 29 03:51:03 +0000 2021', 'id': 1387615388029095949, 'id_str': '1387615388029095949', 'text': 'ugh for @asrv 😍 \n#asrv #asrvtraining @ Los Angeles, California https://t.co/O7bJkfinw5', 'truncated': False, 'entities': {'hashtags': [{'text': 'asrv', 'indices': [17, 22]}, {'text': 'asrvtraining', 'indices': [23, 36]}], 'symbols': [], 'user_mentions': [{'screen_name': 'asrv', 'name': 'anubhav', 'id': 83123239, 'id_str': '83123239', 'indices': [8, 13]}], 'urls': [{'url': 'https://t.co/O7bJkfinw5', 'expanded_url': 'https://www.instagram.com/p/COPER7hJs_D/?igshid=fmng3a9jcym9', 'display_url': 'instagram.com/p/COPER7hJs_D/…', 'indices': [63, 86]}]}, 'source': '<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': {'type': 'Point', 'coordinates': [34.0564, -118.2445]}, 'coordinates': {'type': 'Point', 'coordinates': [-118.2445, 34.0564]}, 'place': {'id': '3b77caf94bfc81fe', 'url': 'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', 'place_type': 'city', 'name': 'Los Angeles', 'full_name': 'Los Angeles, CA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]}, 'attributes': {}}, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",FALSE,FALSE,TRUE,Ricky Jaime,https://www.instagram.com/p/COPER7hJs_D/?igshid=fmng3a9jcym9,0
1183842404,1183842404,ValdakR,,You love it harshly? Come in! 💛💛💛 https://t.co/EOjEF5JgaK,,4,0,0,Fri Feb 15 21:29:28 +0000 2013,179,FALSE,23,,"{'created_at': 'Tue Feb 20 06:09:42 +0000 2018', 'id': 965830804654850049, 'id_str': '965830804654850049', 'text': 'RT @SonyXperiaCA: #XperiaGiveaway 🎉 // We’re giving away our flagship #XperiaXZ1 to one lucky winner on Instagram! Enter now for your chanc…', 'truncated': False, 'entities': {'hashtags': [{'text': 'XperiaGiveaway', 'indices': [18, 33]}, {'text': 'XperiaXZ1', 'indices': [70, 80]}], 'symbols': [], 'user_mentions': [{'screen_name': 'SonyXperiaCA', 'name': 'Sony Xperia Canada', 'id': 25562235, 'id_str': '25562235', 'indices': [3, 16]}], 'urls': []}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Mon Feb 19 17:43:02 +0000 2018', 'id': 965642897168257025, 'id_str': '965642897168257025', 'text': '#XperiaGiveaway 🎉 // We’re giving away our flagship #XperiaXZ1 to one lucky winner on Instagram! Enter now for your… https://t.co/Hncxcpy0Q5', 'truncated': True, 'entities': {'hashtags': [{'text': 'XperiaGiveaway', 'indices': [0, 15]}, {'text': 'XperiaXZ1', 'indices': [52, 62]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Hncxcpy0Q5', 'expanded_url': 'https://twitter.com/i/web/status/965642897168257025', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}, 'source': '<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 10, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",TRUE,FALSE,FALSE,Sandy Pass,   ,1
253755500,253755500,JuanpaZurita,,"Gratitud, sentido del humor y locuras.",,7940687,3053,1603,Thu Feb 17 22:21:29 +0000 2011,41495,TRUE,22358,,"{'created_at': 'Wed May 05 00:21:36 +0000 2021', 'id': 1389737003164618754, 'id_str': '1389737003164618754', 'text': 'Fuerza colombia 🙏🇨🇴', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2057, 'favorite_count': 32022, 'favorited': False, 'retweeted': False, 'lang': 'es'}",TRUE,FALSE,TRUE,JUANPA ZURITA 🇲🇽,   ,0
368050288,368050288,JulieZauzmer,"Washington, DC",I write about DC's local government and the people who live here for @WashingtonPost. I used to report on religion in America. I'm a balloon twister.,https://t.co/8iWOKjPRtY,15919,1164,478,Mon Sep 05 00:42:39 +0000 2011,5402,TRUE,13399,,"{'created_at': 'Fri May 07 14:03:38 +0000 2021', 'id': 1390668653100687366, 'id_str': '1390668653100687366', 'text': 'DC reports 56 new coronavirus cases today, and a milestone: the daily new case rate per 100k residents, which has b… https://t.co/2MirtOymJk', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/2MirtOymJk', 'expanded_url': 'https://twitter.com/i/web/status/1390668653100687366', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 62, 'favorite_count': 195, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",FALSE,FALSE,FALSE,Julie Zauzmer,https://twitter.com/i/web/status/1390668653100687366,0
14418045,14418045,dapmalaysia,Malaysia,"Democratic Action Party, for the people tanpa mengira kaum dan agama.
#DemokratikAdilPeduli",https://t.co/FDzNmrbf4W,170784,116,475,Thu Apr 17 08:17:17 +0000 2008,1452,TRUE,80923,,"{'created_at': 'Fri May 07 13:52:04 +0000 2021', 'id': 1390665740030668801, 'id_str': '1390665740030668801', 'text': 'Adakah YdP Dewan Rakyat, Azhar Harun, mulai hari ini akan melawan penggunaan lawak lucah di Parlimen seperti yang d… https://t.co/HClHZqocCX', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/HClHZqocCX', 'expanded_url': 'https://twitter.com/i/web/status/1390665740030668801', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 6, 'favorite_count': 12, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'in'}",FALSE,FALSE,FALSE,DAP Malaysia,https://twitter.com/i/web/status/1390665740030668801,0
